MONTH,DAY,YR,HR,MIN,DRAW,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,PLUS
01,03,25,15,25,425885,01,02,06,11,20,23,26,34,37,38,42,48,54,58,61,63,71,76,78,80,1
01,03,25,15,20,425884,08,09,11,15,16,19,22,25,34,36,41,42,45,50,51,54,61,62,65,71,3
01,03,25,15,15,425883,05,07,14,16,17,24,25,26,33,43,45,48,49,53,54,60,64,67,68,78,1
01,03,25,15,10,425882,04,07,10,14,19,24,25,26,33,46,50,51,54,59,61,63,65,68,79,80,3
01,03,25,15,05,425881,01,04,05,10,11,19,20,21,24,27,31,35,40,42,48,53,60,63,67,70,3
01,03,25,15,00,425880,06,08,10,13,16,17,19,20,24,26,33,36,38,42,46,49,62,68,69,77,1
01,03,25,14,55,425879,03,04,06,17,24,25,28,36,39,43,46,50,51,57,58,66,72,75,79,80,1
01,03,25,14,50,425878,01,12,13,15,19,20,21,24,27,29,32,37,39,46,52,57,69,73,75,76,1
01,03,25,14,45,425877,01,03,08,09,17,18,21,25,26,27,31,41,52,54,56,64,67,69,73,80,1
01,03,25,14,40,425876,05,09,10,18,21,24,33,37,38,41,43,56,57,59,65,71,75,77,79,80,1
01,03,25,14,35,425875,01,03,04,10,16,22,24,26,28,29,31,32,39,47,61,65,72,74,75,78,5
01,03,25,14,30,425874,18,20,25,27,28,31,33,41,43,47,48,49,54,57,64,65,66,68,73,78,1
01,03,25,14,25,425873,01,11,12,15,17,18,19,28,29,32,34,35,39,41,46,50,65,67,68,72,1
01,03,25,14,20,425872,01,03,07,14,19,23,29,30,34,35,36,40,45,46,52,66,68,73,77,80,3
01,03,25,14,15,425871,01,08,12,16,23,24,29,36,49,50,52,55,60,62,66,68,71,72,74,76,1
01,03,25,14,10,425870,02,11,14,19,25,27,33,39,40,41,42,44,51,53,58,65,74,76,79,80,1
01,03,25,14,05,425869,03,08,14,20,23,28,30,33,37,39,46,49,59,60,66,73,76,77,79,80,4
01,03,25,14,00,425868,10,11,15,19,26,27,33,34,42,44,50,58,63,65,68,73,74,78,79,80,10
01,03,25,13,55,425867,01,02,04,10,12,13,21,34,35,40,48,51,52,54,59,62,72,75,76,78,1
01,03,25,13,50,425866,02,04,06,10,13,15,21,34,37,47,49,53,54,57,60,62,63,65,67,68,5
01,03,25,13,45,425865,03,04,06,07,12,20,25,29,30,40,41,48,52,58,59,64,71,75,78,79,1
01,03,25,13,40,425864,11,12,21,24,29,32,38,41,42,43,52,57,59,63,64,67,69,72,76,77,4
01,03,25,13,35,425863,03,06,10,16,18,22,23,30,32,33,37,42,46,56,65,67,70,71,73,79,1
01,03,25,13,30,425862,07,10,19,21,23,24,25,31,33,38,39,46,49,53,57,65,66,67,73,77,1
01,03,25,13,25,425861,06,07,08,10,13,30,32,33,40,43,45,57,58,59,60,64,66,69,71,76,3
01,03,25,13,20,425860,03,04,08,16,20,21,26,29,38,47,51,52,54,57,62,65,67,68,69,71,5
01,03,25,13,15,425859,04,12,20,34,35,39,40,41,43,49,53,62,65,69,71,75,76,77,78,79,3
01,03,25,13,10,425858,02,10,11,12,15,20,23,30,37,39,42,47,48,61,62,65,66,73,79,80,3
01,03,25,13,05,425857,05,07,14,16,24,25,26,30,34,38,39,40,54,57,64,66,67,69,77,78,3
01,03,25,13,00,425856,03,04,08,12,16,17,19,20,25,27,31,35,37,39,43,53,57,61,72,74,1
01,03,25,12,55,425855,02,03,07,09,16,22,23,24,29,32,36,37,45,49,50,52,54,64,69,70,10
01,03,25,12,50,425854,07,08,21,24,25,28,31,33,34,35,38,53,58,63,64,65,71,72,73,78,3
01,03,25,12,45,425853,06,12,15,19,24,26,37,38,39,41,43,50,53,56,57,58,59,73,78,79,1
01,03,25,12,40,425852,01,03,04,05,06,09,23,25,33,34,45,47,52,56,57,59,64,68,69,76,1
01,03,25,12,35,425851,03,05,08,21,26,27,30,32,33,39,40,42,43,45,62,73,74,75,79,80,1
01,03,25,12,30,425850,06,08,16,17,21,26,32,33,50,52,56,57,58,59,60,64,65,70,75,80,1
01,03,25,12,25,425849,03,05,07,09,11,12,13,19,23,24,36,40,41,47,48,56,62,67,74,75,1
01,03,25,12,20,425848,02,03,05,14,21,22,25,32,34,37,44,48,53,55,59,64,67,75,77,78,1
01,03,25,12,15,425847,01,02,08,10,11,34,41,44,48,52,55,57,58,61,64,68,69,70,72,77,1
01,03,25,12,10,425846,04,12,15,19,24,28,38,40,41,42,46,49,51,54,60,65,69,70,76,80,1
01,03,25,12,05,425845,02,07,11,12,16,17,25,27,30,31,37,42,43,47,59,65,68,70,71,73,1
01,03,25,12,00,425844,03,05,08,11,18,22,28,30,31,35,39,40,48,49,62,67,69,72,74,76,1
01,03,25,11,55,425843,01,06,10,14,17,24,32,40,41,42,43,47,49,52,54,64,70,71,73,78,1
01,03,25,11,50,425842,13,14,16,21,22,27,35,42,46,51,53,56,58,64,67,72,74,75,76,80,1
01,03,25,11,45,425841,01,04,08,09,11,12,28,29,31,32,33,40,44,47,52,53,56,66,75,80,1
01,03,25,11,40,425840,02,04,05,11,15,17,22,24,32,36,39,45,50,52,54,59,60,61,68,77,1
01,03,25,11,35,425839,18,23,24,30,42,44,46,49,52,54,57,61,62,64,65,71,76,77,79,80,1
01,03,25,11,30,425838,02,03,04,08,11,12,14,19,20,22,27,28,33,38,40,45,55,65,66,67,3
01,03,25,11,25,425837,02,03,05,06,11,15,22,28,42,52,55,56,63,66,68,70,71,77,78,79,1
01,03,25,11,20,425836,05,13,16,20,24,25,31,32,34,37,39,41,42,51,56,57,60,63,66,69,1
01,03,25,11,15,425835,04,06,12,13,15,23,27,29,33,40,42,45,53,63,66,67,76,78,79,80,1
01,03,25,11,10,425834,04,19,21,22,24,26,28,36,39,44,48,50,52,57,66,69,73,74,76,80,1
01,03,25,11,05,425833,01,09,26,27,31,32,33,35,37,43,44,46,49,50,52,69,70,71,72,77,1
01,03,25,1,00,425832,03,11,14,19,22,24,29,30,37,38,47,52,53,54,59,61,63,67,68,79,3
01,03,25,0,55,425831,05,07,08,11,30,36,37,39,44,48,52,55,56,59,63,65,67,73,77,78,3
01,03,25,0,50,425830,01,04,08,13,19,23,26,27,29,31,36,39,44,45,48,50,59,63,67,69,3
01,03,25,0,45,425829,05,06,07,10,21,22,31,32,35,40,47,48,51,56,61,63,65,67,74,80,3
01,03,25,0,40,425828,04,05,06,11,14,22,26,28,29,35,37,45,46,50,53,58,67,69,74,76,1
01,03,25,0,35,425827,01,03,09,11,13,16,20,22,27,30,31,33,40,51,53,66,71,74,78,80,3
01,03,25,0,30,425826,03,14,16,19,20,21,23,24,25,26,47,50,51,54,57,68,71,72,74,77,1
01,03,25,0,25,425825,04,07,09,10,14,16,18,27,30,31,32,41,50,58,60,65,71,73,76,78,1
01,03,25,0,20,425824,03,05,07,08,17,19,21,25,36,37,45,46,53,55,58,63,64,66,70,80,1
01,03,25,0,15,425823,01,08,10,11,26,29,35,37,39,43,51,54,60,62,63,67,69,72,75,76,3
01,03,25,0,10,425822,08,13,14,19,20,21,22,26,28,32,34,35,36,38,42,54,56,59,73,78,3
01,03,25,0,05,425821,05,18,19,24,30,32,36,41,43,44,47,48,49,50,55,57,58,63,69,73,3
01,03,25,0,00,425820,02,04,08,09,10,11,19,24,31,32,35,39,40,43,55,59,66,73,75,79,1
01,04,25,23,55,426155,02,04,10,11,14,19,22,25,26,29,38,43,50,51,53,55,58,63,74,79,1
01,04,25,23,50,426154,04,23,28,30,36,38,41,43,45,49,53,57,61,63,64,72,73,76,77,80,1
01,04,25,23,45,426153,03,10,15,28,30,40,44,49,50,51,56,57,63,64,68,72,74,77,79,80,3
01,04,25,23,40,426152,05,06,09,14,18,19,24,26,30,38,41,49,62,64,65,68,71,72,74,80,1
01,04,25,23,35,426151,01,11,12,14,16,20,24,28,29,34,36,40,41,45,52,56,61,68,71,79,1
01,04,25,23,30,426150,05,07,08,09,12,14,26,34,36,40,43,53,54,55,65,69,71,74,76,78,1
01,04,25,23,25,426149,01,02,04,08,15,17,18,21,22,28,34,43,45,46,47,56,61,62,73,80,3
01,04,25,23,20,426148,05,06,10,12,15,16,22,25,26,43,45,46,50,51,54,57,58,60,66,76,3
01,04,25,23,15,426147,01,05,09,10,22,23,26,27,35,37,44,46,48,52,53,54,58,61,64,65,3
01,04,25,23,10,426146,01,04,07,14,19,21,23,24,27,30,32,38,51,53,55,58,61,73,77,79,1
01,04,25,23,05,426145,02,07,13,14,18,23,24,28,30,31,54,56,57,61,63,64,68,77,78,79,3
01,04,25,23,00,426144,15,16,31,39,43,48,53,56,58,61,63,65,67,69,71,72,74,75,78,80,1
01,04,25,22,55,426143,01,02,05,06,10,11,13,16,39,40,44,46,55,56,58,59,60,61,66,78,1
01,04,25,22,50,426142,01,13,14,16,19,21,32,39,45,46,47,49,50,52,54,55,63,64,76,77,1
01,04,25,22,45,426141,03,17,20,25,31,34,36,37,44,47,50,51,55,59,60,62,63,64,76,77,5
01,04,25,22,40,426140,05,10,11,17,19,20,24,31,33,34,36,47,51,52,58,60,62,66,71,74,3
01,04,25,22,35,426139,09,14,16,17,22,24,25,27,28,37,40,44,50,62,63,66,68,72,76,77,1
01,04,25,22,30,426138,01,07,09,12,17,22,23,35,37,39,40,41,46,48,53,60,63,75,78,79,1
01,04,25,22,25,426137,03,10,18,23,27,29,31,33,39,45,47,49,51,55,56,60,63,70,72,73,3
01,04,25,22,20,426136,02,05,09,15,16,20,23,27,31,34,35,37,40,48,57,58,59,60,65,73,1
01,04,25,22,15,426135,09,11,14,17,20,22,23,30,31,37,42,45,47,50,51,57,64,65,71,80,1
01,04,25,22,10,426134,01,04,05,08,16,17,19,21,22,30,34,35,39,43,44,51,54,65,78,80,3
01,04,25,22,05,426133,02,09,14,15,16,18,21,23,34,36,37,39,43,52,53,57,61,69,71,74,3
01,04,25,22,00,426132,03,06,07,08,17,27,28,32,38,40,49,52,53,54,63,66,71,72,73,80,3
01,04,25,21,55,426131,01,04,08,12,17,23,30,31,32,34,36,40,41,44,46,47,52,55,74,78,1
01,04,25,21,50,426130,08,14,16,19,23,32,33,39,42,44,46,48,54,59,61,64,67,69,70,80,1
01,04,25,21,45,426129,03,08,12,17,23,30,32,37,42,44,46,55,61,62,65,71,75,76,78,79,3
01,04,25,21,40,426128,04,09,12,14,15,29,30,31,35,39,47,48,52,54,57,58,60,65,70,77,1
01,04,25,21,35,426127,02,12,17,18,20,21,23,24,33,39,46,52,53,55,60,62,65,67,71,73,1
01,04,25,21,30,426126,01,03,07,20,22,25,26,27,36,37,46,49,56,60,62,64,70,72,77,79,1
01,04,25,21,25,426125,05,06,14,19,21,23,25,28,35,36,38,39,48,55,58,63,66,76,78,79,1
01,04,25,21,20,426124,09,12,14,20,21,27,28,30,35,39,43,46,50,55,62,66,68,74,77,78,1
01,04,25,21,15,426123,09,16,17,18,26,31,38,39,45,47,52,55,59,60,61,63,64,65,70,74,1
01,04,25,21,10,426122,08,10,11,15,19,26,28,35,44,50,53,54,55,56,64,66,69,70,72,79,1
01,04,25,21,05,426121,03,08,10,15,17,23,27,32,36,37,38,40,42,46,49,50,57,59,60,61,3
01,04,25,21,00,426120,06,09,11,22,24,26,36,38,39,42,44,53,60,61,62,65,71,74,76,79,1
01,04,25,20,55,426119,05,06,16,19,22,24,25,27,29,31,32,36,48,49,63,65,68,72,76,79,1
01,04,25,20,50,426118,05,07,08,16,18,19,21,23,26,41,53,54,56,61,62,65,67,70,76,79,3
01,04,25,20,45,426117,10,11,20,26,29,33,35,37,41,43,46,48,49,52,54,68,70,72,73,78,3
01,04,25,20,40,426116,02,05,07,14,15,16,24,29,36,40,42,51,54,57,61,66,68,71,72,80,3
01,04,25,20,35,426115,01,08,11,13,14,16,17,18,24,29,36,51,52,53,55,57,58,59,70,74,3
01,04,25,20,30,426114,02,03,04,08,09,12,21,25,28,29,32,33,39,42,44,46,57,69,73,79,1
01,04,25,20,25,426113,16,18,21,24,25,28,38,41,44,45,46,48,49,50,55,57,58,64,73,80,3
01,04,25,20,20,426112,01,02,04,05,06,11,18,22,30,37,44,50,60,64,65,66,73,74,77,80,1
01,04,25,20,15,426111,01,09,13,22,33,34,36,38,41,43,48,50,53,56,60,69,70,73,75,79,1
01,04,25,20,10,426110,07,12,14,18,26,38,41,44,45,49,50,61,63,67,68,70,74,75,77,80,1
01,04,25,20,05,426109,05,08,14,19,24,29,33,37,38,39,40,41,47,49,56,61,62,65,73,79,3
01,04,25,20,00,426108,02,08,15,17,19,22,36,40,45,49,52,56,57,58,59,64,66,72,75,78,1
01,04,25,19,55,426107,02,10,12,20,30,35,36,40,45,46,49,51,52,55,58,63,64,73,75,77,3
01,04,25,19,50,426106,01,03,04,08,11,12,22,26,28,33,34,36,41,42,43,50,59,69,73,77,1
01,04,25,19,45,426105,03,15,20,25,27,32,33,35,40,42,46,47,51,53,54,57,69,71,73,78,3
01,04,25,19,40,426104,03,06,16,27,28,30,33,35,36,39,40,43,50,56,68,69,70,72,76,77,1
01,04,25,19,35,426103,06,07,08,09,12,20,30,38,40,45,52,56,59,60,61,63,64,70,77,79,1
01,04,25,19,30,426102,02,04,07,09,12,13,23,30,31,42,43,47,48,54,55,65,70,71,72,73,5
01,04,25,19,25,426101,13,15,19,21,23,29,35,39,45,47,53,54,65,67,70,71,76,77,79,80,3
01,04,25,19,20,426100,04,06,07,14,15,19,20,24,26,30,33,46,51,57,60,64,65,67,70,73,3
01,04,25,19,15,426099,05,06,14,16,19,25,30,31,37,40,42,43,44,57,58,59,67,68,69,71,4
01,04,25,19,10,426098,02,03,04,05,10,26,31,32,40,41,48,50,56,59,60,63,64,71,76,79,1
01,04,25,19,05,426097,11,14,16,19,21,28,34,40,41,44,46,49,51,57,58,64,68,69,75,79,3
01,04,25,19,00,426096,06,11,15,20,29,30,34,37,42,45,46,56,58,61,62,65,72,73,76,77,1
01,04,25,18,55,426095,01,09,12,14,20,22,24,29,41,48,54,55,60,66,67,69,73,75,77,78,1
01,04,25,18,50,426094,02,04,07,14,19,20,21,23,28,34,36,42,46,47,59,65,72,73,74,75,3
01,04,25,18,45,426093,11,15,21,26,27,30,33,34,36,37,46,55,57,60,67,70,71,74,77,78,1
01,04,25,18,40,426092,03,08,13,18,19,34,35,37,39,42,44,47,49,56,62,68,69,71,72,74,3
01,04,25,18,35,426091,04,06,20,25,26,29,40,41,45,49,50,52,57,58,61,63,72,74,77,78,3
01,04,25,18,30,426090,05,10,11,12,14,16,25,28,29,39,40,42,44,49,56,62,66,76,79,80,1
01,04,25,18,25,426089,07,10,14,21,25,27,32,39,51,54,55,56,57,63,68,70,71,72,73,76,1
01,04,25,18,20,426088,02,05,06,14,15,19,26,27,33,34,40,45,51,57,59,60,66,72,73,80,3
01,04,25,18,15,426087,01,08,09,10,15,18,21,23,24,27,33,36,44,49,51,59,60,62,66,71,3
01,04,25,18,10,426086,06,07,11,13,22,26,31,37,38,40,42,46,47,50,56,58,59,67,71,75,3
01,04,25,18,05,426085,02,07,13,15,22,28,31,42,43,44,55,58,60,61,63,66,71,75,76,79,4
01,04,25,18,00,426084,06,09,13,16,18,22,26,27,30,31,34,37,47,52,55,56,57,58,72,76,1
01,04,25,17,55,426083,05,10,14,17,25,30,34,35,37,44,46,48,50,57,62,64,66,70,71,76,1
01,04,25,17,50,426082,01,03,04,05,11,22,24,27,29,30,33,34,37,42,43,44,59,63,66,79,3
01,04,25,17,45,426081,02,03,06,07,09,11,16,18,19,27,38,39,44,45,53,60,61,68,74,78,1
01,04,25,17,40,426080,01,04,05,18,20,21,24,27,41,46,49,50,52,53,62,66,67,68,76,77,3
01,04,25,17,35,426079,06,14,15,21,23,24,27,46,51,54,55,56,58,59,65,66,70,71,74,76,3
01,04,25,17,30,426078,04,05,25,26,28,39,40,43,44,48,50,56,61,63,65,68,69,70,74,77,1
01,04,25,17,25,426077,11,12,14,15,18,19,23,40,43,45,55,58,60,61,62,67,74,76,78,79,1
01,04,25,17,20,426076,02,03,16,27,29,30,38,43,46,48,49,51,52,53,54,55,58,61,68,71,1
01,04,25,17,15,426075,01,03,06,07,11,14,17,23,29,30,33,36,50,64,67,68,69,71,72,74,1
01,04,25,17,10,426074,10,13,15,20,22,32,35,42,43,48,50,51,54,57,59,60,61,73,76,80,3
01,04,25,17,05,426073,03,06,08,13,14,19,27,33,35,39,43,48,51,56,60,63,66,70,71,74,1
01,04,25,17,00,426072,04,07,09,11,13,15,17,21,28,30,31,33,34,38,41,51,53,55,57,66,1
01,04,25,16,55,426071,09,11,20,23,29,33,34,36,37,38,40,47,51,52,53,55,64,71,74,76,3
01,04,25,16,50,426070,01,03,07,09,10,17,18,20,25,27,36,37,42,55,56,57,64,70,74,80,1
01,04,25,16,45,426069,12,17,19,22,26,31,36,39,41,46,48,49,55,59,65,66,70,71,73,79,1
01,04,25,16,40,426068,05,11,13,15,25,26,30,32,33,35,41,42,44,51,54,62,65,67,71,78,3
01,04,25,16,35,426067,06,08,11,19,20,21,23,26,27,30,31,33,40,41,42,43,50,58,68,70,1
01,04,25,16,30,426066,06,08,10,18,19,23,29,34,36,39,41,45,48,52,53,58,65,72,77,79,4
01,04,25,16,25,426065,01,07,10,12,13,21,27,33,36,38,41,42,43,45,54,66,67,68,70,80,10
01,04,25,16,20,426064,01,02,13,14,15,16,25,27,29,32,33,37,57,58,59,62,65,71,78,79,1
01,04,25,16,15,426063,10,13,15,19,28,32,33,36,38,40,41,43,45,48,52,53,54,69,77,78,1
01,04,25,16,10,426062,02,12,13,24,26,31,35,37,40,45,49,53,54,59,66,67,72,76,78,80,1
01,04,25,16,05,426061,01,05,08,09,11,16,17,20,21,24,29,32,35,42,48,53,64,68,69,70,1
01,04,25,16,00,426060,02,09,13,19,21,27,28,29,32,34,36,46,49,56,58,61,64,68,69,77,1
01,04,25,15,55,426059,01,08,09,11,14,15,16,22,32,33,38,44,47,48,50,59,65,67,74,79,1
01,04,25,15,50,426058,01,02,03,05,06,11,24,25,29,34,36,38,41,42,45,47,54,56,58,67,1
01,04,25,15,45,426057,02,18,20,24,25,26,29,32,38,42,43,47,57,62,67,68,71,75,77,80,1
01,04,25,15,40,426056,02,05,09,12,20,23,25,28,30,34,37,51,53,55,63,65,67,68,71,76,1
01,04,25,15,35,426055,09,10,18,20,22,24,26,28,32,35,43,48,49,56,57,58,66,68,74,79,1
01,04,25,15,30,426054,01,05,08,09,10,12,15,18,24,42,45,46,49,51,53,57,58,60,62,78,4
01,04,25,15,25,426053,01,06,09,17,20,32,34,36,39,41,44,46,48,51,53,55,56,60,72,75,3
01,04,25,15,20,426052,01,02,05,07,09,11,16,18,19,20,21,27,34,43,47,48,58,63,68,69,3
01,04,25,15,15,426051,01,10,11,13,17,20,21,31,34,35,37,40,41,42,47,56,59,75,76,77,1
01,04,25,15,10,426050,04,07,10,12,20,22,25,32,37,39,43,52,53,59,60,64,69,70,73,74,3
01,04,25,15,05,426049,05,11,13,15,17,19,23,25,27,36,43,48,52,53,57,58,59,64,66,80,1
01,04,25,15,00,426048,07,08,09,18,20,25,28,33,35,38,45,57,59,60,61,66,75,76,77,79,3
01,04,25,14,55,426047,04,05,09,13,14,18,21,24,29,34,37,50,57,59,60,61,63,66,78,79,1
01,04,25,14,50,426046,04,05,08,09,16,17,18,20,23,30,49,50,57,61,63,70,72,74,76,80,3
01,04,25,14,45,426045,02,13,16,17,22,28,29,32,44,45,52,55,57,59,66,67,73,74,77,79,1
01,04,25,14,40,426044,03,04,05,08,09,12,16,17,22,25,26,28,29,32,33,37,64,66,70,76,1
01,04,25,14,35,426043,03,11,15,22,28,32,41,43,47,49,50,55,61,63,65,74,75,76,77,79,1
01,04,25,14,30,426042,05,08,10,16,18,23,25,31,33,37,44,54,57,58,59,62,63,70,73,77,1
01,04,25,14,25,426041,01,02,04,17,19,22,24,30,32,34,37,38,41,49,58,63,64,70,74,80,1
01,04,25,14,20,426040,01,05,11,14,17,21,27,40,41,47,48,50,59,64,67,69,72,73,75,78,1
01,04,25,14,15,426039,05,06,10,13,15,17,20,21,26,29,38,42,48,50,57,58,59,64,68,70,1
01,04,25,14,10,426038,04,11,15,22,23,24,25,27,37,42,48,50,53,55,60,66,68,70,75,80,1
01,04,25,14,05,426037,03,06,10,12,13,14,21,24,26,35,37,38,43,50,51,57,63,71,73,75,1
01,04,25,14,00,426036,08,10,16,18,25,42,45,48,49,50,54,59,61,63,64,67,70,71,79,80,3
01,04,25,13,55,426035,05,08,10,16,17,19,28,30,37,43,44,53,56,57,58,65,66,71,73,79,3
01,04,25,13,50,426034,01,04,06,11,15,18,27,28,34,43,47,49,51,54,57,61,71,72,78,79,1
01,04,25,13,45,426033,06,08,09,21,22,23,24,28,29,38,39,41,46,49,50,54,58,59,63,76,1
01,04,25,13,40,426032,04,12,15,23,25,27,29,32,35,38,41,56,57,59,61,66,68,70,72,77,1
01,04,25,13,35,426031,01,06,07,08,11,15,29,37,40,46,52,59,60,64,67,69,70,76,79,80,3
01,04,25,13,30,426030,02,05,08,10,19,24,30,37,44,47,50,52,54,61,63,64,72,73,75,77,3
01,04,25,13,25,426029,06,07,08,11,12,16,17,18,20,27,35,42,46,60,65,66,68,69,71,78,4
01,04,25,13,20,426028,05,07,08,10,15,17,18,19,20,32,38,39,44,46,47,57,59,68,69,80,1
01,04,25,13,15,426027,01,05,06,10,14,20,22,29,35,36,46,53,54,62,72,73,75,76,78,80,1
01,04,25,13,10,426026,01,03,18,20,21,33,35,36,37,39,43,49,50,57,60,71,75,78,79,80,3
01,04,25,13,05,426025,01,05,12,15,16,19,21,27,31,33,35,41,46,47,49,63,64,68,77,78,3
01,04,25,13,00,426024,05,07,08,13,14,15,16,20,27,28,31,42,44,49,54,65,67,71,76,80,1
01,04,25,12,55,426023,01,09,10,12,13,19,22,23,24,27,30,32,44,57,69,70,71,74,75,79,1
01,04,25,12,50,426022,01,02,06,12,13,19,34,36,39,43,45,48,55,58,59,68,69,73,75,76,1
01,04,25,12,45,426021,02,08,09,10,11,14,22,39,45,46,47,48,52,54,55,59,62,67,70,75,1
01,04,25,12,40,426020,03,10,11,15,16,19,23,25,26,28,32,35,46,52,54,57,60,61,62,68,3
01,04,25,12,35,426019,11,12,15,16,18,22,23,24,26,30,31,33,34,35,36,48,49,53,59,61,1
01,04,25,12,30,426018,01,03,04,12,13,20,24,30,36,39,40,44,47,48,55,57,59,60,64,77,3
01,04,25,12,25,426017,01,03,16,18,19,28,33,37,49,52,53,56,61,65,67,70,71,74,76,79,3
01,04,25,12,20,426016,01,03,06,24,25,27,37,39,44,45,46,53,57,58,60,62,63,65,72,80,3
01,04,25,12,15,426015,01,04,09,10,11,12,19,31,32,34,37,42,43,45,46,48,51,64,67,71,1
01,04,25,12,10,426014,01,06,19,20,23,24,26,27,31,33,35,37,42,55,60,61,68,69,76,78,4
01,04,25,12,05,426013,01,05,08,17,25,27,32,34,35,36,38,44,45,52,54,55,59,67,73,74,3
01,04,25,12,00,426012,04,05,06,08,09,12,18,23,25,26,37,41,42,45,46,49,56,58,67,68,3
01,04,25,11,55,426011,04,12,15,17,22,25,27,29,30,35,44,50,53,58,59,63,65,70,75,77,3
01,04,25,11,50,426010,01,13,14,17,21,35,36,41,42,46,47,49,51,60,61,63,65,66,70,71,1
01,04,25,11,45,426009,02,03,07,09,17,18,21,23,31,32,37,43,45,51,54,66,68,70,71,72,3
01,04,25,11,40,426008,01,08,09,13,15,23,25,29,33,35,39,40,43,45,50,62,65,68,73,74,3
01,04,25,11,35,426007,02,05,13,14,23,24,28,34,36,37,40,48,53,62,66,70,73,74,77,79,1
01,04,25,11,30,426006,04,06,26,31,37,40,43,44,49,50,53,55,56,57,60,65,68,69,77,80,1
01,04,25,11,25,426005,12,13,15,17,24,25,29,38,45,49,50,55,56,57,62,68,72,75,78,79,1
01,04,25,11,20,426004,12,13,15,17,18,22,24,34,39,43,49,55,56,62,65,67,68,71,73,79,1
01,04,25,11,15,426003,04,11,15,21,24,30,33,35,43,47,49,51,56,59,60,62,66,68,70,79,1
01,04,25,11,10,426002,05,09,13,17,18,20,26,30,31,33,34,37,50,58,59,62,63,68,74,79,1
01,04,25,11,05,426001,01,10,15,16,17,18,25,27,33,35,42,54,57,60,65,71,76,77,78,79,1
01,04,25,1,00,426000,03,06,10,18,22,30,38,40,43,49,51,53,66,67,70,72,76,77,79,80,1
01,04,25,0,55,425999,05,08,09,18,19,23,26,27,30,43,45,50,55,56,59,61,62,64,74,78,3
01,04,25,0,50,425998,01,02,08,10,11,14,21,22,29,33,35,40,44,48,56,61,62,64,71,78,3
01,04,25,0,45,425997,04,05,06,12,15,23,25,27,28,29,33,34,40,45,49,62,64,66,68,77,1
01,04,25,0,40,425996,03,12,13,19,25,27,36,37,38,39,44,46,51,53,59,61,68,72,76,80,3
01,04,25,0,35,425995,04,07,12,14,17,19,21,25,33,34,35,42,52,53,55,57,60,61,62,66,4
01,04,25,0,30,425994,09,13,18,21,23,29,32,35,42,44,45,48,51,57,58,60,63,70,71,75,3
01,04,25,0,25,425993,01,02,04,06,11,14,16,17,19,20,21,28,29,34,40,43,57,60,69,80,1
01,04,25,0,20,425992,01,06,08,12,16,25,30,33,36,42,47,49,52,58,60,62,64,65,70,78,3
01,04,25,0,15,425991,04,05,07,14,21,23,29,30,38,40,45,48,49,55,56,59,65,66,69,73,5
01,04,25,0,10,425990,01,05,10,11,13,16,18,25,30,34,37,39,41,42,44,47,51,57,73,78,3
01,04,25,0,05,425989,11,16,28,32,34,37,38,46,47,50,51,53,58,61,63,73,74,76,77,79,1
01,04,25,0,00,425988,04,05,07,11,13,15,16,19,26,28,34,37,38,46,47,48,49,53,57,59,1
01,23,25,23,55,429347,03,07,09,10,17,20,28,31,32,37,40,52,55,57,59,64,66,69,70,74,1
01,23,25,23,50,429346,08,10,11,16,17,18,19,27,28,30,39,40,42,53,56,59,61,64,75,79,3
01,23,25,23,45,429345,01,02,04,08,09,10,14,17,18,22,25,26,27,34,40,63,64,65,70,73,1
01,23,25,23,40,429344,01,06,07,11,24,30,37,41,46,47,49,50,52,53,57,62,67,68,76,77,5
01,23,25,23,35,429343,02,08,11,18,21,23,26,27,29,30,37,42,49,51,53,56,58,61,64,65,1
01,23,25,23,30,429342,02,04,08,10,12,15,21,24,25,33,34,39,48,53,58,60,64,65,71,75,1
01,23,25,23,25,429341,01,06,10,18,22,33,35,36,38,40,46,47,48,56,57,59,66,68,73,77,1
01,23,25,23,20,429340,10,12,15,20,21,23,27,28,30,37,38,49,52,64,65,69,70,73,76,80,1
01,23,25,23,15,429339,05,11,12,14,17,22,23,24,26,35,41,44,52,57,59,62,64,73,76,79,5
01,23,25,23,10,429338,02,04,08,10,22,25,27,30,31,37,40,44,47,49,53,54,57,60,75,77,3
01,23,25,23,05,429337,04,05,07,12,13,14,16,23,27,31,32,42,43,51,58,64,65,66,74,78,3
01,23,25,23,00,429336,06,11,15,25,27,31,34,36,39,43,45,50,51,59,60,63,72,74,79,80,1
01,23,25,22,55,429335,01,09,10,15,21,28,33,38,39,43,52,56,61,65,66,67,71,72,74,80,1
01,23,25,22,50,429334,01,04,09,23,29,32,35,36,41,45,46,47,49,54,58,59,70,71,79,80,1
01,23,25,22,45,429333,02,03,04,10,13,14,22,24,25,35,39,41,45,46,48,52,58,59,67,79,3
01,23,25,22,40,429332,01,02,06,12,13,14,20,23,24,25,34,35,42,43,45,47,56,64,76,80,1
01,23,25,22,35,429331,08,19,20,23,24,30,32,33,43,44,46,58,61,64,66,68,70,72,79,80,3
01,23,25,22,30,429330,06,09,11,23,26,27,28,35,40,48,50,53,58,60,64,66,71,74,77,78,3
